contig_id	length	score	pvalue
k141_375568_length_17419_cov_398.6442	17419	0.595716953	0.042922426
k141_37559_length_4158_cov_30.7272	4158	0.663768709	0.036029912
k141_375619_length_5591_cov_22.1079	5591	0.944024444	0.014276003
k141_375621_length_1357_cov_2491.0469	1357	0.955179393	0.013010801
k141_375656_length_2253_cov_21.8788	2253	0.912362278	0.016844173
k141_375670_length_3254_cov_13.0000	3254	0.673161745	0.035312335
k141_375675_length_14827_cov_33.4169	14827	0.653832376	0.036766372
k141_375690_length_1184_cov_21.0000	1184	0.694718719	0.033499509
k141_375692_length_2258_cov_31.4936	2258	0.709881127	0.032290959
k141_375694_length_1173_cov_18.0000	1173	0.724510789	0.031082408
k141_375756_length_2564_cov_10.0000	2564	0.580967665	0.04435758
k141_375772_length_1187_cov_13.0000	1187	0.952833533	0.013294055
k141_375812_length_5040_cov_104.8659	5040	0.788140178	0.026248206
k141_3759_length_2007_cov_82.6581	2007	0.739471793	0.029949392
k141_375918_length_1844_cov_93.0170	1844	0.55631417	0.047511141
k141_376048_length_1133_cov_16.0000	1133	0.56135118	0.046661379
k141_376063_length_25844_cov_32.0000	25844	0.91697669	0.016485384
k141_376067_length_1173_cov_17.0000	1173	0.975819528	0.009800589
k141_376144_length_1119_cov_9.0000	1119	0.648822725	0.037200695
k141_376169_length_1210_cov_467.6866	1210	0.970421195	0.010725886
k141_376201_length_1339_cov_3904.2563	1339	0.621615112	0.039882166
k141_37622_length_2248_cov_21.0000	2248	0.536205828	0.051099026
k141_376241_length_11793_cov_31.7052	11793	0.686634123	0.034235969
k141_37628_length_1089_cov_71.3291	1089	0.517273903	0.055253418
k141_376333_length_1810_cov_27.0000	1810	0.664146185	0.035992144
k141_37636_length_1065_cov_20.0000	1065	0.845922351	0.021867211
k141_37637_length_1005_cov_73.4340	1005	0.981836081	0.009026362
k141_376395_length_1317_cov_1919.6310	1317	0.693959236	0.033575043
k141_37655_length_3213_cov_102.4574	3213	0.806084573	0.024794169
k141_37666_length_1341_cov_21.0000	1341	0.590039253	0.043507818
k141_376710_length_3488_cov_106.8623	3488	0.954092503	0.013124103
k141_376850_length_1518_cov_17.0000	1518	0.806286216	0.024756402
k141_376862_length_4217_cov_125.1447	4217	0.665587902	0.035897726
k141_376869_length_1304_cov_7.0000	1304	0.532214165	0.052043206
k141_376956_length_1024_cov_351.0419	1024	0.996581197	0.005495128
k141_376964_length_2421_cov_28.0000	2421	0.676359892	0.035085732
k141_377212_length_2821_cov_24.0000	2821	0.999009013	0.003587884
k141_377287_length_74056_cov_13.0000	74056	0.638771176	0.038239293
k141_377337_length_3438_cov_85.5620	3438	0.583535492	0.04414986
k141_377390_length_1301_cov_12.0000	1301	0.697803855	0.033272906
k141_377421_length_1613_cov_77.4178	1613	0.589141667	0.043564469
k141_377507_length_3591_cov_17.0000	3591	0.999999046	0.000396556
k141_377530_length_1010_cov_21.0000	1010	0.510869741	0.056971826
k141_377567_length_2957_cov_26.0000	2957	0.766938567	0.028042148
k141_377568_length_1005_cov_5.0000	1005	0.504865646	0.059124556
k141_377679_length_1559_cov_168.4027	1559	0.855702519	0.021149634
k141_377806_length_1511_cov_43.0000	1511	0.560411334	0.046793564
k141_377999_length_4758_cov_111.0000	4758	0.672635436	0.035331218
k141_378068_length_1163_cov_7.0000	1163	0.597003341	0.04273359
k141_378088_length_1592_cov_80.1799	1592	0.634764969	0.038654732
k141_37811_length_18466_cov_44.0868	18466	0.719591916	0.031422313
k141_378146_length_1403_cov_7.0000	1403	0.991703868	0.007043583
k141_378159_length_4502_cov_66.1059	4502	0.507831156	0.057953773
k141_378265_length_2178_cov_25.0000	2178	0.893752098	0.018184908
k141_378269_length_1573_cov_10.9853	1573	0.772059023	0.027588942
k141_37832_length_1516_cov_135.2647	1516	0.981413364	0.009083012
k141_378330_length_1563_cov_5.9297	1563	0.846874535	0.021772793
k141_378474_length_8589_cov_34.0256	8589	0.960173607	0.012368759
k141_378480_length_1406_cov_362.2261	1406	0.643061519	0.037691669
k141_37853_length_3035_cov_22.1745	3035	0.611701429	0.040939648
k141_378535_length_2415_cov_90.5550	2415	0.917411387	0.0164665
k141_378585_length_1538_cov_13.0000	1538	0.583074927	0.044206511
k141_378642_length_1130_cov_6.0000	1130	0.970861614	0.010669235
k141_378751_length_1044_cov_24.0000	1044	0.985016882	0.008535388
k141_378757_length_4375_cov_77.0000	4375	0.980482936	0.009234081
k141_378769_length_2415_cov_47.2150	2415	0.723425686	0.031157942
k141_37885_length_1020_cov_5.0000	1020	0.798300385	0.025492862
k141_378876_length_2089_cov_128.7341	2089	0.982141495	0.009007478
k141_378939_length_1617_cov_38.0000	1617	0.656825304	0.036558652
k141_379_length_2092_cov_119.8836	2092	0.86920625	0.020205454
k141_379040_length_6396_cov_103.4176	6396	0.606430411	0.04158169
k141_379101_length_1220_cov_12.0000	1220	0.534299314	0.051514465
k141_379294_length_2529_cov_62.4271	2529	0.723885894	0.031120175
k141_379356_length_1052_cov_85.5071	1052	0.942465305	0.01452149
k141_379401_length_5450_cov_27.5685	5450	0.834896684	0.022565904
k141_37941_length_8538_cov_30.0000	8538	0.661509156	0.03612433
k141_37945_length_1160_cov_4.0000	1160	0.846301556	0.02181056
k141_379490_length_1345_cov_25.0000	1345	0.982922554	0.008875293
k141_3795_length_1108_cov_16.0000	1108	0.999778509	0.002058313
k141_379616_length_1358_cov_15.0000	1358	0.994750142	0.006156054
k141_379701_length_2103_cov_30.0000	2103	0.564173281	0.046434776
k141_379757_length_1529_cov_9.0000	1529	0.993272543	0.006684795
k141_379791_length_2023_cov_1621.6169	2023	0.951175451	0.013482891
k141_379796_length_2114_cov_38.0000	2114	0.531384468	0.052175391
k141_379875_length_3656_cov_88.1744	3656	0.724526525	0.031082408
k141_379907_length_1075_cov_31.0000	1075	0.722185791	0.03125236
k141_379977_length_7432_cov_27.9174	7432	0.565308332	0.046359242
k141_380033_length_2361_cov_32.5667	2361	0.961947024	0.012085505
k141_38008_length_3466_cov_110.0605	3466	0.996139884	0.005702848
k141_380102_length_2073_cov_97.3778	2073	0.638427317	0.038258177
k141_380146_length_2667_cov_25.9992	2667	0.982785165	0.00891306
k141_380331_length_2105_cov_98.9099	2105	0.508708835	0.057576101
k141_380399_length_1361_cov_24.0000	1361	0.87382257	0.019846665
k141_380428_length_7749_cov_23.0000	7749	0.714951456	0.031837752
k141_380640_length_1148_cov_87.7905	1148	0.781944335	0.026682529
k141_380645_length_1710_cov_24.0000	1710	0.999999821	0.00026437
k141_38069_length_7884_cov_33.9436	7884	0.789173484	0.026210439
k141_380730_length_8286_cov_23.1109	8286	0.848211169	0.021640607
k141_38079_length_1288_cov_36.0000	1288	0.776226163	0.02721127
k141_380845_length_1390_cov_19.0000	1390	0.53569603	0.051231211
k141_380878_length_1335_cov_40.0000	1335	0.925320446	0.015918876
k141_381003_length_16225_cov_30.8268	16225	0.675120711	0.035142382
k141_38102_length_3056_cov_25.0000	3056	0.517055035	0.055310069
k141_38103_length_1954_cov_9.0000	1954	0.960350931	0.012368759
k141_381055_length_1443_cov_13.0000	1443	0.61034292	0.041185135
k141_38108_length_1560_cov_5.0000	1560	0.653009474	0.036804139
k141_381143_length_14132_cov_42.0532	14132	0.804941118	0.024888587
k141_38123_length_14928_cov_80.8106	14928	0.588796675	0.043564469
k141_381288_length_3219_cov_122.2814	3219	0.769061446	0.027909963
k141_381300_length_3699_cov_18.0000	3699	0.973228335	0.010178261
k141_381315_length_2260_cov_16.0000	2260	0.576243281	0.044867437
k141_38147_length_57260_cov_80.5648	57260	0.577934623	0.044716368
k141_381633_length_2272_cov_18.0000	2272	0.999984384	0.000811995
k141_381639_length_4918_cov_26.0000	4918	0.9031775	0.017505099
k141_381645_length_1869_cov_16.0000	1869	0.893201768	0.018260443
k141_381750_length_1475_cov_16.0000	1475	0.585329175	0.043961024
k141_38183_length_2191_cov_9.0000	2191	0.565740764	0.046283707
k141_38188_length_2209_cov_110.6741	2209	0.99998188	0.000830878
k141_38206_length_7717_cov_28.5997	7717	0.798734605	0.025455095
k141_382161_length_1634_cov_11.0000	1634	0.605899572	0.041638341
k141_382180_length_3969_cov_29.8114	3969	0.788657308	0.026229322
k141_38222_length_1014_cov_3.0000	1014	0.9007411	0.017656167
k141_382333_length_1003_cov_11.0000	1003	0.887077689	0.0187703
k141_382483_length_7251_cov_31.6291	7251	0.755081654	0.028967445
k141_382495_length_2116_cov_14.8653	2116	0.906730533	0.017221845
k141_382527_length_1573_cov_5.0000	1573	0.989970684	0.007421255
k141_382532_length_1316_cov_31.4196	1316	0.999879718	0.001775059
k141_382541_length_1235_cov_44.0000	1235	0.97845912	0.009517335
k141_38269_length_6639_cov_106.9046	6639	0.787262321	0.026304857
k141_382699_length_2937_cov_15.0000	2937	0.544037461	0.049852708
k141_382764_length_2514_cov_37.6570	2514	0.505278826	0.058879069
k141_382770_length_1552_cov_244.1318	1552	0.628115535	0.039334542
k141_382774_length_1312_cov_107.3544	1312	0.689499378	0.03402825
k141_382786_length_4845_cov_11.0000	4845	0.595521569	0.04294131
k141_383048_length_3478_cov_33.0000	3478	0.662906587	0.03612433
k141_383078_length_17614_cov_52.4421	17614	0.854121208	0.021225168
k141_383095_length_13827_cov_51.1897	13827	0.889740467	0.018505929
k141_38313_length_19486_cov_116.3746	19486	0.692762256	0.033744996
k141_38329_length_1492_cov_18.0000	1492	0.698907137	0.033140721
k141_383303_length_3330_cov_119.5321	3330	0.578697741	0.044603067
k141_383355_length_1642_cov_28.0000	1642	0.823459625	0.023434549
k141_383359_length_1850_cov_42.0000	1850	0.874201894	0.019846665
k141_38338_length_2357_cov_21.0000	2357	0.845393777	0.021886094
k141_3834_length_1014_cov_7.0000	1014	0.754673839	0.028986328
k141_38340_length_5615_cov_33.0608	5615	0.601638436	0.042148199
k141_38360_length_1584_cov_29.1684	1584	0.592728317	0.043337865
k141_383680_length_1566_cov_1107.9319	1566	0.988479376	0.007780044
k141_383902_length_4063_cov_22.0000	4063	0.506729126	0.058274794
k141_383911_length_1014_cov_24.0000	1014	0.896460533	0.017996072
k141_384198_length_4914_cov_23.0000	4914	0.912083983	0.01688194
k141_38430_length_1093_cov_11.0000	1093	0.873380303	0.019865549
k141_38433_length_1045_cov_16.0000	1045	0.600180626	0.042299267
k141_384391_length_1042_cov_7.0000	1042	0.997088552	0.005211874
k141_38449_length_1161_cov_16.0000	1161	0.999339819	0.003059143
k141_384529_length_26519_cov_29.3675	26519	0.919276118	0.016390966
k141_384559_length_2468_cov_34.0000	2468	0.590435982	0.043507818
k141_384567_length_1649_cov_133.3210	1649	0.996540666	0.005495128
k141_384568_length_3440_cov_33.1000	3440	0.626369119	0.039542262
k141_384645_length_1130_cov_13.9100	1130	0.527652621	0.052892968
k141_384714_length_3514_cov_97.7581	3514	0.831038833	0.022924692
k141_384763_length_1718_cov_14.0000	1718	0.997347593	0.005060805
k141_384767_length_31118_cov_32.7764	31118	0.924979568	0.015918876
k141_384813_length_12630_cov_28.5704	12630	0.82811749	0.023151295
k141_384848_length_1520_cov_7.0000	1520	0.705502093	0.032593096
k141_384879_length_1275_cov_36.4030	1275	0.916851342	0.016485384
k141_384901_length_2940_cov_451.6831	2940	0.796716094	0.025606164
k141_385072_length_1508_cov_26.5816	1508	0.629909813	0.039164589
k141_385109_length_3067_cov_67.8476	3067	0.739390552	0.029949392
k141_385113_length_1060_cov_23.4048	1060	0.949514151	0.013728378
k141_385142_length_1374_cov_8.0000	1374	0.999093175	0.003417932
k141_385178_length_1280_cov_21.0000	1280	0.880975366	0.019166856
k141_385187_length_1086_cov_20.0000	1086	0.634939313	0.038654732
k141_385189_length_1628_cov_22.0000	1628	0.513058484	0.056292016
k141_385215_length_5488_cov_27.3817	5488	0.567911327	0.045962686
k141_385234_length_6093_cov_34.0000	6093	0.950434089	0.013539542
k141_385274_length_1013_cov_18.0000	1013	0.580642641	0.044376463
k141_385293_length_1015_cov_23.0000	1015	0.522114873	0.053931566
k141_385348_length_2107_cov_24.0000	2107	0.839627624	0.02228265
k141_385381_length_1206_cov_16.0000	1206	0.761938095	0.028570889
k141_385424_length_48254_cov_72.2662	48254	0.804887056	0.024888587
k141_385429_length_1888_cov_15.0000	1888	0.521364152	0.054233703
k141_385455_length_1100_cov_10.0000	1100	0.608861506	0.041336204
k141_385518_length_1027_cov_33.8375	1027	0.513431072	0.056216482
k141_38552_length_1030_cov_17.0000	1030	0.918748856	0.016428733
k141_385521_length_6295_cov_25.5915	6295	0.522204161	0.053912682
k141_385568_length_2264_cov_11.0000	2264	0.606811523	0.041543923
k141_385602_length_1345_cov_25.0000	1345	0.635564983	0.038635849
k141_385697_length_3135_cov_111.2281	3135	0.959698439	0.012406526
k141_385715_length_1948_cov_35.2197	1948	0.867109776	0.020337639
k141_385757_length_39853_cov_68.7480	39853	0.650232553	0.037106277
k141_385768_length_1315_cov_8.0000	1315	0.993406057	0.006647028
k141_385771_length_1277_cov_25.0000	1277	0.542794943	0.050041544
k141_385785_length_1142_cov_18.0000	1142	0.50348717	0.059691064
k141_385841_length_1393_cov_290.0000	1393	0.999641418	0.002454868
k141_385842_length_1184_cov_224.0000	1184	0.999999583	0.000283254
k141_385847_length_1461_cov_12.0000	1461	0.552718043	0.048020999
k141_385868_length_1974_cov_108.0900	1974	0.985046506	0.008535388
k141_385915_length_3013_cov_44.2333	3013	0.542506635	0.050060428
k141_38593_length_1299_cov_9.0000	1299	0.978049397	0.009536219
k141_385962_length_5652_cov_85.1766	5652	0.541794658	0.050135962
k141_386021_length_1499_cov_50.8748	1499	0.863541126	0.020639776
k141_386024_length_1399_cov_4.0000	1399	0.509323418	0.057406149
k141_386105_length_1536_cov_15.0000	1536	0.998213351	0.00445653
k141_386240_length_1114_cov_27.0206	1114	0.609647155	0.041260669
k141_386262_length_1086_cov_9.0000	1086	0.750008821	0.029231815
k141_386289_length_3740_cov_19.0000	3740	0.916090488	0.016542035
k141_386303_length_1491_cov_119.9622	1491	0.839444876	0.022301533
k141_386365_length_1077_cov_6.0000	1077	0.839873195	0.022244883
k141_386376_length_4313_cov_18.7653	4313	0.568595588	0.045811617
k141_386452_length_1364_cov_22.0000	1364	0.852470875	0.021357353
k141_386454_length_1005_cov_17.0000	1005	0.999227285	0.003247979
k141_386498_length_1194_cov_8.0000	1194	0.988997817	0.007610091
k141_386509_length_14650_cov_31.9969	14650	0.965246797	0.011575648
k141_38661_length_1149_cov_5.6131	1149	0.998179913	0.00445653
k141_386612_length_4767_cov_33.8591	4767	0.77544713	0.027286804
k141_386707_length_1203_cov_17.4557	1203	0.743022799	0.029647254
k141_386710_length_1236_cov_13.0000	1236	0.996314704	0.005683964
k141_386717_length_57550_cov_310.6442	57550	0.565400958	0.046359242
k141_386718_length_1678_cov_13.0761	1678	0.636012971	0.038541431
k141_386734_length_4724_cov_13.9258	4724	0.636845887	0.038447013
k141_386755_length_2337_cov_118.0000	2337	0.690362155	0.033952715
k141_386787_length_3727_cov_17.0000	3727	0.56035912	0.046812448
k141_38686_length_1110_cov_16.0000	1110	0.999979019	0.000849762
k141_3869_length_2751_cov_20.0000	2751	0.558975875	0.047039051
k141_387038_length_1823_cov_8.0000	1823	0.999950588	0.0011519
k141_387067_length_2328_cov_80.1774	2328	0.91268003	0.016844173
k141_387101_length_2943_cov_142.0382	2943	0.608757317	0.041336204
k141_387135_length_1103_cov_41.0000	1103	0.556439877	0.047511141
k141_387144_length_2336_cov_24.0000	2336	0.672181666	0.035368986
k141_387168_length_1169_cov_12.0000	1169	0.5781762	0.044659718
k141_387225_length_4750_cov_26.3380	4750	0.686221659	0.034254853
k141_387237_length_10567_cov_16.0000	10567	0.99999851	0.000434323
k141_387301_length_1957_cov_14.0000	1957	0.633684635	0.038786917
k141_387304_length_1465_cov_19.0000	1465	0.714956045	0.031837752
k141_387343_length_2245_cov_25.2410	2245	0.814420462	0.02417101
k141_38735_length_2348_cov_88.9715	2348	0.687920868	0.034103784
k141_387393_length_1220_cov_5.0000	1220	0.629515946	0.039202357
k141_3874_length_2714_cov_266.5002	2714	0.926198661	0.015862225
k141_387447_length_2256_cov_9.0000	2256	0.526523888	0.05306292
k141_387449_length_1329_cov_1831.0000	1329	0.512234271	0.056518619
k141_387481_length_1101_cov_11.0000	1101	0.875819266	0.019752247
k141_387518_length_1042_cov_11.0000	1042	0.573170722	0.045245109
k141_387550_length_3086_cov_71.5559	3086	0.604010761	0.04178941
k141_387575_length_1731_cov_18.1082	1731	0.962401032	0.012028854
k141_387579_length_20274_cov_30.0000	20274	0.833109736	0.022679205
k141_387643_length_2597_cov_161.3196	2597	0.849334896	0.021527306
k141_38765_length_1016_cov_7.0000	1016	0.763017535	0.028476471
k141_387721_length_2723_cov_26.8288	2723	0.72312665	0.031176826
k141_387789_length_2093_cov_21.0000	2093	0.851356983	0.021451771
k141_387803_length_1616_cov_52.0000	1616	0.737319469	0.030024926
k141_387828_length_1827_cov_37.4751	1827	0.998279929	0.004399879
k141_387887_length_1639_cov_13.0000	1639	0.506860256	0.058180376
k141_387890_length_1052_cov_21.0033	1052	0.999975324	0.000849762
k141_387934_length_1282_cov_13.1911	1282	0.713521242	0.031951054
k141_38794_length_17479_cov_104.0968	17479	0.878538847	0.019355692
k141_387960_length_2236_cov_7.0000	2236	0.98537302	0.008478737
k141_3880_length_2117_cov_33.7976	2117	0.512468457	0.056424201
k141_388017_length_1220_cov_16.0000	1220	0.810006142	0.02443538
k141_388054_length_1919_cov_417.4966	1919	0.731207788	0.030440366
k141_388088_length_1374_cov_5.0000	1374	0.766303182	0.028061032
k141_388116_length_1482_cov_84.6279	1482	0.771234035	0.027702243
k141_388178_length_7928_cov_37.0000	7928	0.587514341	0.043715537
k141_388219_length_6337_cov_8.0000	6337	0.668628812	0.035671123
k141_388235_length_2682_cov_23.4416	2682	0.667271376	0.035765541
k141_388309_length_3013_cov_106.5338	3013	0.998242676	0.004437646
k141_388401_length_2323_cov_8.0000	2323	0.918447018	0.016428733
k141_388409_length_1896_cov_24.0000	1896	0.643682837	0.037635018
k141_3885_length_1889_cov_46.0235	1889	0.997372389	0.005060805
k141_388508_length_4219_cov_36.0000	4219	0.784077525	0.026606994
k141_388512_length_4320_cov_24.0000	4320	0.911260724	0.016976358
k141_388607_length_1196_cov_39.0000	1196	0.818414688	0.023868872
k141_388619_length_1161_cov_20.0000	1161	0.84204495	0.022093814
k141_388631_length_2605_cov_9.0000	2605	0.87488997	0.019808898
k141_38864_length_1580_cov_20.8513	1580	0.548901081	0.048965179
k141_388703_length_1248_cov_22.0000	1248	0.747051001	0.029326233
k141_388789_length_24672_cov_20.0005	24672	0.738144219	0.030024926
k141_38886_length_1187_cov_23.3279	1187	0.999589682	0.002681471
k141_388865_length_1673_cov_35.9824	1673	0.514049053	0.056046529
k141_388870_length_1034_cov_7.0000	1034	0.999478459	0.002945842
k141_388948_length_1347_cov_17.0000	1347	0.993665099	0.006590377
k141_388997_length_3394_cov_32.0000	3394	0.597565889	0.042658056
k141_389010_length_1266_cov_5.0000	1266	0.657568693	0.036539769
k141_389023_length_2014_cov_6.0000	2014	0.630546689	0.039107939
